date,close,open,high,low,volume
2000-05-05,55.65218159698728,55.8911807621436,55.94027399138,55.152110662241874,72304246
2000-05-08,54.86025603614535,55.66305076522914,55.72794885910408,54.73061019223829,67439260
2000-05-09,54.21438040090006,54.89143715498489,55.15808867233129,54.16197675092895,160343968
2000-05-10,54.41330244730395,54.42389902771417,55.03644280208911,54.22472642971631,142614713
2000-05-11,53.98982044930508,54.50835339775818,54.89805275953667,53.552842349480315,43482337
2000-05-12,54.91817796352972,53.926447541353795,54.98306470346137,53.906504278521155,105229544
2000-05-15,54.954994333435614,54.98181447359095,55.07328510424519,54.89307821638688,203456343
2000-05-16,54.25697662770429,55.051860103363346,55.29057201772397,54.24587976493223,158161436
2000-05-17,53.673960081557894,54.18579506745494,54.2825920065415,53.23098746897421,108687015
2000-05-18,54.21066160156346,53.749335071710725,54.39453216073937,53.47724980817716,61405458
2000-05-19,54.17148223931644,54.04946793029563,54.22422058797106,53.97470999153874,34199506
2000-05-22,54.68164426436147,54.09646614085955,55.072496549135,53.8308202166847,40601116
2000-05-23,54.49261000134417,54.525885714569874,54.966576033668055,54.36787014026642,85511489
2000-05-24,54.20490489015685,54.46960790392966,54.5027757496228,54.14908944417545,76073865
2000-05-25,54.78131583336755,54.15355707345518,55.01163631862413,54.03042960438055,67953152
2000-05-26,54.33868423947427,54.73782431080474,55.202100078542735,54.121464158474986,103495566
2000-05-29,54.59037130201393,54.42730802028857,54.883349996263604,54.172611638240106,117854402
2000-05-30,54.4812360868123,54.60026115857489,55.000477297978975,54.29609812577857,117771027
2000-05-31,54.93548552018067,54.56844126995282,55.21439388588346,54.36577292043878,94884518
2000-06-01,55.88760189356613,55.11417420358064,56.059937561376216,54.81450687084341,85042537
2000-06-02,55.68088074980783,56.12173360415808,56.647467840253526,55.44082935409838,50461359
2000-06-05,55.393753058110796,55.665311917007365,55.884291700794286,55.23160666391057,68524001
2000-06-06,55.74335021847221,55.452996158785446,55.888372398053335,55.15273775110831,78592834
2000-06-07,55.17633522491289,55.72609664705107,56.13700778989117,55.13011591641303,63930841
2000-06-08,56.025576772109666,55.288254838752145,56.09224449370174,55.199220080256715,29641971
2000-06-09,56.79634319684151,56.11742399467349,56.88266274149431,56.08382854621445,77075487
2000-06-12,56.26266380856592,56.72131080363264,56.896232762564225,56.25324456551464,63792834
2000-06-13,55.427287501570575,56.20489661977215,56.630338956764525,55.01731792169331,61278751
2000-06-14,54.82276916488302,55.58093708144234,55.75416695361529,54.27673889662468,87472244
2000-06-15,54.2326365481052,54.762555112233414,54.97863943029984,54.22721265567743,86576508
2000-06-16,54.6450592166814,54.22051063542484,54.99438090016254,54.115242012518046,119265339
2000-06-19,55.450852414076635,54.71883451757695,55.505302860989175,54.657928543106095,88247097
2000-06-20,55.8663972725993,55.43248979537568,56.0766625005202,55.252474011848825,54190643
2000-06-21,55.74185330542565,56.03779148878826,56.17346167678853,55.73847697922687,127254571
2000-06-22,55.922543243507675,55.857027792252964,56.066237876345895,55.38865938007144,139268139
2000-06-23,55.464820062943986,55.823653240306044,55.90150111128474,55.45760814722583,64974065
2000-06-26,56.2703473954266,55.39987002523677,57.15229093126492,54.69124780950546,122617281
2000-06-27,56.611152037519695,56.336471979507,56.69963119495367,56.128385157185996,71249836
2000-06-28,57.02626952752809,56.605261771062494,57.073741201166705,56.467754485679166,116663981
2000-06-29,56.6355831008037,56.80494384584876,57.11962123633501,56.113549496090435,127265114
2000-06-30,56.54542914266506,56.5256100656308,56.56004933076327,56.16857745121281,47847932
2000-07-03,56.9341688469496,56.571903180742694,57.00561734838489,56.54409805638163,132214078
2000-07-04,57.716066445591366,57.03557415749719,58.22299999952362,56.819262576743995,67163255
2000-07-05,57.38538074641086,57.820514869034135,57.85576102899417,56.845599778866756,79791554
2000-07-06,57.81013795262495,57.61065703843441,58.01394686722509,57.547265772754756,114487824
2000-07-07,57.42247121908994,57.73019103378413,57.868601376289455,57.3223507496626,57730082
2000-07-10,58.582810190075406,57.34855308876125,58.65795398252658,57.27928078046056,107827929
2000-07-11,58.35363113397727,58.57984260159022,58.59592544254136,58.19084403642973,71375597
2000-07-12,58.709534390505425,58.15803284556284,58.93620085597584,58.103238321077804,52318363
2000-07-13,58.80147873546706,58.70917330023817,59.08195702899857,57.870809174415434,90577140
2000-07-14,60.267006836385264,58.7784867867877,60.320403624622784,58.2224601937606,122826834
2000-07-17,60.398071141417965,60.36243576756973,60.488511350528064,59.90235365036309,69217941
2000-07-18,60.10483861663269,60.51421912044962,61.12954931595244,59.379588578845194,39554327
2000-07-19,60.46913782453205,60.1477863562098,60.56424984151667,60.013785811467955,55890105
2000-07-20,60.822847172681406,60.46948544598574,61.14308323601525,60.2303882036521,46114680
2000-07-21,60.73241309323086,60.86712808381072,61.14399794205281,60.387261594620625,204804611
2000-07-24,60.10740100655294,60.636112393901975,60.86516821141761,60.01972634576663,42413460
2000-07-25,59.808264786702466,60.09746202073449,60.233274363639,59.521358954280004,21053251
2000-07-26,60.30851115833197,59.81027027969473,60.482406475763106,59.740550872230514,54165722
2000-07-27,59.3208828605311,60.29945460376198,60.728843344768556,59.040523585430755,72072138
2000-07-28,59.18200858921243,59.30059203748621,59.31034530265135,59.05883446722801,66749707
2000-07-31,59.74097701951286,59.1084726724248,59.99989911736157,58.788995222694474,71838316
2000-08-01,59.688221788164384,59.618436015692616,60.270963116726975,59.341114859441944,34626536
2000-08-02,60.92687296240366,59.663738842709265,61.11265018444468,59.443001530229104,67715057
2000-08-03,59.93070307001314,60.99929669502805,61.21633121762574,59.734016881531126,40013803
2000-08-04,59.38875349984413,59.72245526846815,59.75960545999699,59.17742285058614,103246982
2000-08-07,58.10394953595362,59.3296876247706,59.38423137899231,57.70534686942247,37072209
2000-08-08,59.208922290553055,58.344394841354735,59.38772663179148,57.86141461625999,62887375
2000-08-09,58.682582115616825,59.18607039766269,59.43209366473251,58.4869627566843,44133261
2000-08-10,57.591115670734624,58.70034530416975,59.05760761505736,56.84074122172371,105711968
2000-08-11,57.25907928251125,57.80290455832509,57.86434333494094,56.88483908456889,51903329
2000-08-14,56.51044062666496,57.295660421746966,57.52935199466602,56.42492078089768,38836915
2000-08-15,56.18842253006486,56.54912411697585,56.7612016589824,55.746291726559946,111245276
2000-08-16,56.21031666910555,56.08614311829244,56.233236393734046,55.77847752354308,24239343
2000-08-17,56.63947046460518,56.24548447231001,56.76024761049542,56.13135289242835,92811762
2000-08-18,56.54606602630714,56.63779426652286,56.78679680306168,56.07668392134115,77705408
2000-08-21,56.559580717196965,56.65066646534461,56.66380079535779,56.03033114646031,231768357
2000-08-22,56.24960676404901,56.704070397218445,56.804998566753476,56.095610847099294,90906027
2000-08-23,55.451837133685345,56.2530168300899,56.35241408412258,55.233936160214284,84334422
2000-08-24,54.49269627347545,55.494212978705235,55.64114540928008,53.987433316008456,42892688
2000-08-25,54.305342596597065,54.2867275754407,54.438752893574595,53.833217033957624,58837537
2000-08-28,54.34879179259598,54.062526919515804,54.43748706956273,53.58524872183488,74855634
2000-08-29,54.12400839639003,54.46761914202032,54.54530162585874,53.66624810163518,133690793
2000-08-30,53.20654060267253,53.853940753321105,53.9503252559513,53.0962867552214,44698805
2000-08-31,53.30789182406856,53.24137346347204,53.47570751734538,52.973890667706435,26188801
2000-09-01,54.13494271036209,53.28937744154527,54.35383937357998,53.00327538144373,68077048
2000-09-04,54.076329662364195,54.26826112173145,54.43487942000041,53.7734596106265,29600670
2000-09-05,53.781014337358066,54.07252536398707,54.345047027606476,53.71048431121484,98418842
2000-09-06,53.7502810901104,53.97486839751716,54.09167750578195,53.74486857555978,140147206
2000-09-07,53.192291430648474,53.72836189492067,54.08826409514876,53.06307682185943,109937459
2000-09-08,52.60801209510091,53.31424528039422,53.57655337000746,52.31419983683196,51046161
2000-09-11,52.83288884267806,52.45037361469158,53.14196682202761,52.32021360721861,147627533
2000-09-12,53.32960140239001,52.589642243803624,53.332771557726055,52.491642360658844,44725551
2000-09-13,53.25552747943099,53.32659231586636,53.438312753391145,53.11156109158988,40171884
2000-09-14,52.271499243052176,53.106348482463446,53.37019046157096,52.058094020643374,134193053
2000-09-15,52.44631675776033,52.26523434730388,52.47965214675009,52.102167455883425,54966940
2000-09-18,53.48092422692916,52.40297558477537,53.610310787407855,52.30545494620433,71095483
2000-09-19,53.35781288175268,53.545651470732615,53.79499849216209,53.16888606109751,109049512
2000-09-20,53.26822119768604,53.2442275477457,53.552059354964946,53.185857743226634,37892442
2000-09-21,52.83079801321681,53.3134623207337,53.36164925488483,52.671829042124756,50265101
2000-09-22,53.07163921326894,52.92208427905046,53.0837286082726,52.87774666548999,48942555
2000-09-25,52.73621896264608,53.04980501010376,53.25087763854551,52.15999904643631,58437181
2000-09-26,53.24770856347133,52.78665916013519,53.32042606907846,52.73688871305277,46028596
2000-09-27,52.917876925377605,53.143495459749914,53.251752059856756,52.57365077823937,79078477
2000-09-28,53.0890581429914,52.87737830165111,53.13912619557633,52.832597326183354,78580281
2000-09-29,53.06581489891984,52.94655963299557,53.09082115862378,52.78593472010456,65700193
2000-10-02,53.85134377366047,53.31403263936637,54.070346843871356,53.276848966830855,73619943
2000-10-03,54.06010990231768,53.983688176860824,54.154532051040825,53.51388823710093,47330196
2000-10-04,54.77328423257691,54.23960236350942,55.12381603283742,54.099318579161725,66357806
2000-10-05,54.82953215219324,54.90632185112101,55.05742199199011,54.63139259769576,28273694
2000-10-06,54.74114456388372,54.756810730380685,54.907058278071254,54.422067560512694,107715162
2000-10-09,54.72139375382656,54.57314165580383,55.019461568273286,54.15016014361419,49602754
2000-10-10,54.323972489719075,54.67498201066901,54.98724781169998,54.025620214339995,50677393
2000-10-11,54.59757182114353,54.375613604817005,54.64391917306946,54.2249600106806,41147704
2000-10-12,54.2425760721542,54.56587762977702,54.85532793618719,54.173580874568955,70422398
2000-10-13,54.300248986465995,54.00013414782326,54.35748417984438,53.89412744572481,50279063
2000-10-16,54.740821528605935,54.381381698745294,54.99735537133394,54.289428585356696,89952893
2000-10-17,55.56607438307467,54.56584688179383,55.58987706170699,54.3314890159211,38844208
2000-10-18,55.65164990681556,55.51913883655216,56.25146641174597,55.479034026381775,70356295
2000-10-19,56.106370766468835,55.845738859825545,56.27809799135231,55.475116112499585,81231642
2000-10-20,56.50106837670562,56.11187667965658,56.65423568865308,55.80813406458638,97800140
2000-10-23,56.29729137417554,56.62273314827963,56.852207408427326,56.17452824731135,91638937
2000-10-24,57.42979779366322,56.33634142099386,57.607224571490306,56.26811667575229,41720863
2000-10-25,56.63085771856539,57.31391567341271,57.352275841189424,56.559964131371764,67929742
2000-10-26,56.73020282605402,56.71346138256869,56.74928342158973,56.376106113556084,62328398
2000-10-27,58.68946692380723,56.72302923072778,58.71794668102177,56.49554045376317,38886150
2000-10-30,60.68103573771341,58.51506172749751,60.93804762779796,58.46255359767968,64791569
2000-10-31,60.67748370790448,60.480343804321244,61.214467567597424,60.25631945209679,32702927
2000-11-01,62.089212152958005,60.72399533579925,62.142787365687894,60.14529423326576,73855545
2000-11-02,61.737071303052026,62.35512100565661,62.40458105642124,61.00115474512663,119997314
2000-11-03,61.00426641010519,61.604181801562156,61.63099424858431,60.73249491154499,108186851
2000-11-06,59.25780661488073,60.887507738450324,61.37964259976862,58.90416021145845,79851168
2000-11-07,60.255918088300355,59.30495169405245,60.45915092380491,59.177565387614145,74719921
2000-11-08,61.42349833332729,60.09757425505955,61.79934037024415,59.81109325137825,61998163
2000-11-09,60.58095210150933,61.71268615221257,62.11988437276986,60.46076284082575,193389742
2000-11-10,60.941657039499994,60.47606576204015,61.41138389117597,60.24865312687605,58997314
2000-11-13,64.85434143855421,60.880844294547266,65.06032159187933,60.65870558512071,33992708
2000-11-14,66.60867685592358,64.7499854223285,66.61549879987398,64.12244640703501,96156272
2000-11-15,65.17933496668886,66.73320322244525,67.20774113572097,65.0060238681168,82682139
2000-11-16,66.71336648271046,65.46120294200601,66.94681105697994,65.1341194783373,37804579
2000-11-17,65.2889064757297,66.61953489539296,66.71861784588567,64.93997259681781,53839504
2000-11-20,60.94868051023289,65.4020622614189,65.47783343602738,60.867833374991726,71451690
2000-11-21,60.89512912625581,60.78949390773881,61.55343384774945,60.76650402570779,49510173
2000-11-22,63.16077931830406,61.011959344639365,63.23676121711953,61.00883547745881,103881346
2000-11-23,65.2547152415351,63.382898184114154,65.51515020585535,63.31087717348751,44500159
2000-11-24,65.8126997926963,65.44426144831402,65.88162735201594,65.05822373131178,57904515
2000-11-27,64.95007161719425,65.8301828356161,66.30374456690474,64.64088059924882,53190472
2000-11-28,65.67467021055478,64.81590900301295,66.03081895167489,64.66229595437449,82251323
2000-11-29,65.23252389189501,65.6747715115994,65.77328410102787,65.14020666589059,90091195
2000-11-30,64.42020825551688,65.19196370357892,65.27791309681731,64.41048600618882,82188719
2000-12-01,66.03058179239379,64.36265634443497,66.47345391386027,64.0532958753569,26078158
2000-12-04,65.189260723467,66.05785900621647,66.09615761900803,65.17145469756807,71240700
2000-12-05,66.16104372300981,65.18058449690963,66.37760229197006,64.76566502222381,83356536
2000-12-06,65.70836395193564,66.25470709991704,66.2752036487565,65.0263101806275,88287929
2000-12-07,67.47492325939194,65.80224079694456,67.94745219191897,65.66124324859354,60084543
2000-12-08,66.13388240382753,67.46644860280671,67.51539942065575,65.97305042168882,66438573
2000-12-11,65.38038475478035,66.19105610868348,66.60389333722864,65.32968028874758,49410571
2000-12-12,65.29138348472088,65.55317010681118,65.60664246156539,65.20292379283471,124396238
2000-12-13,63.71746554016375,65.2219656134157,65.60010215138809,63.656373564532245,33573926
2000-12-14,61.72336624805409,63.719490817895064,63.918611099655344,61.50772729823901,82295230
2000-12-15,60.24201353258722,61.59641915632044,61.6063357196583,59.98855359058857,39921557
2000-12-18,60.05646890617178,60.299829495618795,60.5258170475965,59.75983429153228,51661066
2000-12-19,59.89064259900684,60.08031226136432,60.5774967062291,59.38468163106698,64381305
2000-12-20,60.178245289991494,59.945846151528116,60.780730600859094,59.39521291729785,24326635
2000-12-21,60.06481119379311,60.05922966669809,60.36931204087502,59.42708803088766,32717334
2000-12-22,60.327795835554895,60.15677830983212,60.44402724034938,60.01197092021839,29483708
2000-12-25,60.022290471521934,60.34010546541882,60.42327178276087,59.6284496436417,81246659
2000-12-26,60.601344010462114,60.145876106976985,60.6523572929161,59.79743976805297,109538195
2000-12-27,61.09315995536423,60.54828948131116,61.260382615944174,60.48932632182801,29563467
2000-12-28,60.878447334165934,61.17654118988233,61.41951412934428,60.61726229908722,60069643
2000-12-29,61.32513309603171,60.93263298039796,61.858440149224194,60.547487676833505,75320669
2001-01-01,61.21443854022905,61.5121319305096,62.15311691587264,60.97487337841447,75162686
2001-01-02,60.087318937551835,61.200198850055656,61.26190379911758,59.80710672348686,179252240
2001-01-03,60.81215243311675,60.020636875058166,60.85158855689748,59.65991797896804,70900845
2001-01-04,60.15713613286137,60.75209599816953,61.0206549443801,60.14010269734061,41283221
2001-01-05,60.87462588564219,60.02378941573557,61.35959254351524,59.68663048113637,95475579
2001-01-08,61.16003953432493,60.813377266608136,61.34066506713898,60.72323243531274,145491768
2001-01-09,61.131322899542596,60.87373808397311,61.257078804041576,60.788972925615724,34248211
2001-01-10,59.738202802107175,61.298671886366265,61.51140539168378,59.66202867261449,85760539
2001-01-11,60.944641599843166,59.96927588742445,61.342520188784746,59.631468720330794,66602995
2001-01-12,60.70259029203993,60.926652533392314,61.415157912156076,60.55970744643328,40774007
2001-01-15,61.226270787865374,60.755778071049924,61.291574153884625,60.636982308053966,47714291
2001-01-16,61.17481943831516,61.246354120086046,61.322787456219814,60.58065095007091,145518487
2001-01-17,61.00227338431549,61.01416710451884,61.24126967195514,60.870014580897426,96621516
2001-01-18,61.18704723333245,61.12748171331704,61.35023694407908,60.95391294075184,81212525
2001-01-19,61.24397872137618,61.330891922494295,61.348012653615235,61.15714506463642,31141474
2001-01-22,61.07465590317028,61.11647076023943,61.3406666869257,61.074364841541374,91984533
2001-01-23,61.068447379132564,61.11495166884164,61.24871728846813,60.88348076879533,114736449
2001-01-24,61.434469510209134,61.0363545325922,61.91333508327092,60.92386672629272,33166832
2001-01-25,61.85780235348833,61.58067396463344,62.12640531419978,61.3578356284813,66377901
2001-01-26,61.92845258525278,61.84754935400129,61.992556106216625,61.75089615652827,108696731
2001-01-29,62.45198596568721,61.92154223910838,62.47892873664382,61.710960136054915,101610135
2001-01-30,62.156195405711735,62.67942096264262,62.74414243958144,61.96044710740256,90420842
2001-01-31,63.96120127349371,61.99640231421693,64.14929157819338,61.970432276053984,67133750
2001-02-01,65.20841758731326,63.99293248055274,65.24612258528508,63.982981860708854,112992385
2001-02-02,65.87702073065617,65.21997914820336,66.22812887476127,65.19469734101651,71173448
2001-02-05,64.32338846075048,65.79749213160338,66.11092097753703,63.92319880930192,86552251
2001-02-06,64.8549777910679,64.58580490115082,65.04638412987019,64.08693536795514,77955200
2001-02-07,64.61894770187573,64.8986315066712,65.37715862497012,64.45621526824175,38586970
2001-02-08,63.86507761080732,64.70576624281235,64.94101039578274,63.68711857120714,41416354
2001-02-09,63.6122430364763,63.969127104039735,64.03742126650428,63.60410035219612,31768963
2001-02-12,62.95797879299138,63.57142250905685,63.636858729752234,62.846055686760806,54233821
2001-02-13,63.39898535581838,63.11433672757712,63.72732896445282,62.90721022741505,98535121
2001-02-14,64.74151872340627,63.530923011934625,64.98983869909871,63.39253893475522,77787047
2001-02-15,65.45775218283227,64.72570879401877,65.75391161753592,64.54431498894019,64601975
2001-02-16,67.81644480953882,65.58058585544823,67.89117032790854,65.15559507069183,129533011
2001-02-19,66.54153077568449,67.98462089936251,68.49249473156786,65.99395291701285,56421160
2001-02-20,66.15801688621204,66.64734446178844,66.76354588865011,66.05105554214832,86829681
2001-02-21,65.41557063215637,66.04750394264646,66.20261158016596,65.10954308728068,55369497
2001-02-22,66.47620979318324,65.40348775792843,66.55810643479023,65.21232180052195,31055866
2001-02-23,66.33122163917251,66.5394114425639,67.00786274487466,65.98934087885377,45069950
2001-02-26,66.52937761143669,66.36466856092233,66.90459408993728,66.13692366996398,44473953
2001-02-27,67.10258340596751,66.43022584560337,67.36368353731494,66.25588280857967,32257079
2001-02-28,65.923116761843,67.06412511272926,67.28401560289555,65.54442780052285,60850507
2001-03-01,65.448013628074,65.96950905038926,66.29425765262233,65.13303665827382,45306251
2001-03-02,66.31497576910836,65.25046343455544,66.34241978457092,64.84167024373183,138828469
2001-03-05,65.89784435792532,66.3175395318824,66.46072290100543,65.75641128260189,58402641
2001-03-06,64.52876518237638,65.9896591291987,66.35550158718827,63.96324832684401,43205059
2001-03-07,63.837378608755714,64.56528046647921,64.74549111602575,63.56873485594239,38111666
2001-03-08,63.645427868383855,63.72790022271033,64.07410467951316,63.189238256291866,37474186
2001-03-09,63.81726169226255,63.55867759241866,64.10841714452984,63.321487609954396,101830220
2001-03-12,63.79831551687122,64.00705362005895,64.08870750944229,63.66384333625919,106380254
2001-03-13,63.344216494031315,63.67867494365698,63.84476541463053,62.925306122615005,24190840
2001-03-14,64.13646527163091,63.49442689469047,64.54062181230724,63.38734724994517,193639959
2001-03-15,64.07038894770733,64.0567673392092,64.1383608694393,63.80340675867739,68235845
2001-03-16,64.27789246740316,64.21521033681245,64.65619192509622,63.82981646027711,109464846
2001-03-19,63.86322011779285,64.3474545131637,64.46024244731545,63.85253821271744,43959383
2001-03-20,65.12768379624345,63.818765828647514,65.25352867792802,63.66519415235567,40139639
2001-03-21,64.84571669112991,64.89758375120596,64.96423582205432,64.68758351082795,57991988
2001-03-22,64.94541441543058,64.89740750757115,65.17321555943099,64.6897751460921,79208657
2001-03-23,65.83701013370533,64.96899780173327,65.93883954788583,64.94553290303122,73256479
2001-03-26,66.1090455007645,65.89151169334296,66.57682952983218,65.56165770197198,117824241
2001-03-27,66.36133942757334,66.18036413607844,66.47576977237026,66.15522113649833,27120304
2001-03-28,64.7701057131332,66.1869249635388,66.73714923635478,64.68404596868352,103340476
2001-03-29,65.36680745854976,64.82105022614851,65.47996928569466,64.59731371217863,84897291
2001-03-30,65.45154946651428,65.46388248516324,65.7103309102083,65.02605319285144,76750195
